"site","plot","mass_soil","plot_no","max(co2_int)","crop","treatment","mol_co2","c_g_hr","resp","hour","mean","two.sd","zscore"
"agronomy_farm","8",5.01,137,1399,"W","C",2.75214897793754e-05,6.88037244484384e-06,1.37332783330216,"48",1.58286315190037,0.375350983548045,1.11647672595687
"agronomy_farm","9",5.02,138,2154,"W","F",4.23740450212827e-05,1.05935112553207e-05,2.11026120623918,"48",1.73919031080997,0.617793640630045,1.20127780872196
"agronomy_farm","off-site 1",4.98,154,1588,NA,NA,3.12395466545018e-05,7.80988666362546e-06,1.56825033406134,"48",2.31788985883822,1.32869815713553,1.12838197411667
"agronomy_farm","off-site 2",4.99,155,2589,NA,NA,5.09314775116532e-05,1.27328693779133e-05,2.55167723004275,"48",2.31788985883822,1.32869815713553,0.35190441101918
"agronomy_farm","off-site 3",5.04,156,2904,NA,NA,5.71282389701973e-05,1.42820597425493e-05,2.83374201241058,"48",2.31788985883822,1.32869815713553,0.776477563097489
"allstar_mine_1","1",5.03,55,2326,"W","F",4.57576735002338e-05,1.14394183750585e-05,2.27423824553846,"48",1.51409871665776,2.05766228602543,0.738837985264319
"allstar_mine_1","10",5.06,64,2097,"S","F",4.12527262811652e-05,1.03131815702913e-05,2.0381781759469,"48",2.22071509401224,0.54119973531963,0.67456395911773
"allstar_mine_1","11",5.11,65,2015,"S","C",3.96396010760839e-05,9.90990026902097e-06,1.93931512113913,"48",2.2874033682422,0.790425084452692,0.880762146722832
"allstar_mine_1","12",5.05,66,2346,"S","B",4.61511186722049e-05,1.15377796680512e-05,2.28470884515866,"48",2.5544398686094,1.11901361732404,0.482087115428976
"allstar_mine_1","13",5.11,67,1661,"W","B",3.26756215321962e-05,8.16890538304905e-06,1.59861162094893,"48",1.68432088177721,0.188792462592,0.907973333803107
"allstar_mine_1","14",5.07,68,0,"W","F",0,0,0,"48",1.51409871665776,2.05766228602543,1.47166882237258
"allstar_mine_1","15",4.98,69,1335,"W","C",2.6262465229068e-05,6.565616307267e-06,1.31839684884879,"48",1.70265648927838,0.889376664768332,0.864110012442658
"allstar_mine_1","16",5.04,70,2558,"S","F",5.03216374950981e-05,1.25804093737745e-05,2.49611297098701,"48",2.22071509401224,0.54119973531963,1.01773101131367
"allstar_mine_1","17",4.98,71,3428,"S","B",6.7436502475839e-05,1.68591256189597e-05,3.38536659015256,"48",2.5544398686094,1.11901361732404,1.48510564782973
"allstar_mine_1","18",5.02,72,2902,"S","C",5.70888944530002e-05,1.42722236132501e-05,2.84307243291834,"48",2.2874033682422,0.790425084452692,1.40600058273935
"allstar_mine_1","19",5.04,73,1836,"W","B",3.61182667869429e-05,9.02956669673573e-06,1.79158069379677,"48",1.68432088177721,0.188792462592,1.13627218530816
"allstar_mine_1","2",5.03,56,1688,"W","C",3.32067725143571e-05,8.30169312858928e-06,1.6504360096599,"48",1.70265648927838,0.889376664768332,0.117431638780599
"allstar_mine_1","20",5.03,74,2391,"W","C",4.70363703091397e-05,1.17590925772849e-05,2.33779176486778,"48",1.70265648927838,0.889376664768332,1.42827060962937
"allstar_mine_1","21",5.07,75,2055,"W","F",4.0426491420026e-05,1.01066228550065e-05,1.99341673668767,"48",1.51409871665776,2.05766228602543,0.465885994300612
"allstar_mine_1","22",5.08,76,2160,"S","C",4.2492078572874e-05,1.06230196432185e-05,2.09114559905876,"48",2.2874033682422,0.790425084452692,0.496587907048343
"allstar_mine_1","23",5,77,2214,"S","B",4.35543805371959e-05,1.0888595134299e-05,2.1777190268598,"48",2.5544398686094,1.11901361732404,0.6733087710773
"allstar_mine_1","24",4.98,78,2435,"S","F",4.79019496874761e-05,1.1975487421869e-05,2.40471634977289,"48",2.22071509401224,0.54119973531963,0.679975409270986
"allstar_mine_1","3",5.07,57,1789,"W","B",3.5193670632811e-05,8.79841765820274e-06,1.73538809826484,"48",1.68432088177721,0.188792462592,0.540987874055009
"allstar_mine_1","4",5,58,2314,"S","C",4.55216063970512e-05,1.13804015992628e-05,2.27608031985256,"48",2.2874033682422,0.790425084452692,0.0286505289681672
"allstar_mine_1","5",5.08,59,2448,"S","B",4.81576890492573e-05,1.20394222623143e-05,2.3699650122666,"48",2.5544398686094,1.11901361732404,0.329709761323459
"allstar_mine_1","6",5.05,60,1996,"S","F",3.92658281627114e-05,9.81645704067785e-06,1.94385287934215,"48",2.22071509401224,0.54119973531963,1.02314246146693
"allstar_mine_1","7",4.98,61,1632,"W","B",3.21051260328382e-05,8.02628150820954e-06,1.6117031140983,"48",1.68432088177721,0.188792462592,0.769286725560062
"allstar_mine_1","8",4.99,62,1526,"W","C",3.00198666213916e-05,7.50496665534789e-06,1.50400133373705,"48",1.70265648927838,0.889376664768332,0.44672895840611
"allstar_mine_1","9",5.07,63,1844,"W","F",3.62756448557314e-05,9.06891121393284e-06,1.7887398844049,"48",1.51409871665776,2.05766228602543,0.266944842807647
"allstar_mine_1","off-site 1",5,79,2455,NA,NA,4.82953948594471e-05,1.20738487148618e-05,2.41476974297236,"48",2.28048008008104,0.277756149976269,0.966960860472691
"allstar_mine_1","off-site 2",4.97,80,2160,NA,NA,4.2492078572874e-05,1.06230196432185e-05,2.13742849964155,"48",2.28048008008104,0.277756149976269,1.03005157906826
"allstar_mine_1","off-site 3",5.04,81,2346,NA,NA,4.61511186722049e-05,1.15377796680512e-05,2.28924199762921,"48",2.28048008008104,0.277756149976269,0.063090718595568
"allstar_mine_2","1",4.98,82,2159,"W","F",4.24724063142755e-05,1.06181015785689e-05,2.13214891135921,"48",1.85425958853395,1.02205085992504,0.543787660128064
"allstar_mine_2","10",5.04,91,2374,"S","B",4.67019419129643e-05,1.16754854782411e-05,2.31656457901609,"48",2.53067355228024,1.04575764568095,0.409481057391143
"allstar_mine_2","11",4.95,92,2399,"S","F",4.71937483779282e-05,1.1798437094482e-05,2.38352264534991,"48",1.97770349966702,0.786705927421554,1.03169210129881
"allstar_mine_2","12",5.07,93,1253,"S","C",2.46493400239867e-05,6.16233500599666e-06,1.21545069151808,"48",1.57624370572791,0.636221067021383,1.13417499957671
"allstar_mine_2","13",5.04,94,1739,"S","C",3.42100577028833e-05,8.55251442572083e-06,1.6969274654208,"48",1.57624370572791,0.636221067021383,0.379376810824243
"allstar_mine_2","14",4.99,95,1980,"S","F",3.89510720251345e-05,9.73776800628364e-06,1.9514565142853,"48",1.97770349966702,0.786705927421554,0.0667262936933758
"allstar_mine_2","15",5.01,96,2189,"S","B",4.30625740722321e-05,1.0765643518058e-05,2.14883104152855,"48",2.53067355228024,1.04575764568095,0.730269603724593
"allstar_mine_2","16",5.06,97,1972,"W","B",3.87936939563461e-05,9.69842348908653e-06,1.9166844840092,"48",2.15306829042959,1.73474063883544,0.272529277436053
"allstar_mine_2","17",5,98,1345,"W","C",2.64591878150535e-05,6.61479695376338e-06,1.32295939075268,"48",1.52583456805357,0.779328924134121,0.520640697446986
"allstar_mine_2","18",4.99,99,1283,"W","F",2.52395077819432e-05,6.30987694548581e-06,1.26450439789295,"48",1.85425958853395,1.02205085992504,1.15406231483286
"allstar_mine_2","2",5.02,83,1458,"W","B",2.868215303669e-05,7.1705382591725e-06,1.42839407553237,"48",2.15306829042959,1.73474063883544,0.835484220146823
"allstar_mine_2","3",5.12,84,1332,"W","C",2.62034484532723e-05,6.55086211331808e-06,1.27946525650744,"48",1.52583456805357,0.779328924134121,0.632260150795423
"allstar_mine_2","4",4.98,85,3166,"S","B",6.22823707230182e-05,1.55705926807545e-05,3.12662503629609,"48",2.53067355228024,1.04575764568095,1.13975066111574
"allstar_mine_2","5",5.13,86,1667,"S","F",3.27936550837875e-05,8.19841377094688e-06,1.59813133936586,"48",1.97770349966702,0.786705927421554,0.96496580760543
"allstar_mine_2","6",5.02,87,1854,"S","C",3.64723674417169e-05,9.11809186042922e-06,1.81635296024486,"48",1.57624370572791,0.636221067021383,0.754798188752465
"allstar_mine_2","7",5.01,88,2012,"W","C",3.95805843002882e-05,9.89514607507206e-06,1.97507905690061,"48",1.52583456805357,0.779328924134121,1.15290084824241
"allstar_mine_2","8",5.06,89,3204,"W","B",6.30299165497632e-05,1.57574791374408e-05,3.11412631174719,"48",2.15306829042959,1.73474063883544,1.10801349758288
"allstar_mine_2","9",4.97,90,2189,"W","F",4.30625740722321e-05,1.0765643518058e-05,2.1661254563497,"48",1.85425958853395,1.02205085992504,0.610274654704798
"allstar_mine_2","off-site 1",5.13,100,2317,NA,NA,4.55806231728468e-05,1.13951557932117e-05,2.22127793239994,"48",2.48010775808719,1.5310736710271,0.338102379506819
"allstar_mine_2","off-site 2",4.99,101,1905,NA,NA,3.74756526302431e-05,9.36891315756077e-06,1.87753770692601,"48",2.48010775808719,1.5310736710271,0.787120910722687
"allstar_mine_2","off-site 3",4.96,102,3370,NA,NA,6.62955114771229e-05,1.65738778692807e-05,3.34150763493563,"48",2.48010775808719,1.5310736710271,1.12522329022951
"goshen_road","1",5,28,2914,"S","C",5.73249615561829e-05,1.43312403890457e-05,2.86624807780914,"48",2.67349560479697,0.357309536657741,1.07891031857234
"goshen_road","10",5.02,37,1453,"S","F",2.85837917436972e-05,7.1459479359243e-06,1.4234956047658,"48",2.16745988119847,2.19308130560663,0.678464838062068
"goshen_road","11",5.04,38,2472,"S","B",4.86298232556225e-05,1.21574558139056e-05,2.41219361387016,"48",2.27144212535636,1.09159241024428,0.257882863957084
"goshen_road","12",5.02,39,2835,"S","C",5.57708531268972e-05,1.39427132817243e-05,2.77743292464627,"48",2.67349560479697,0.357309536657741,0.58177747407207
"goshen_road","13",5.07,40,2648,"S","C",5.20921407689678e-05,1.3023035192242e-05,2.56864599452504,"48",2.67349560479697,0.357309536657741,0.586883917248293
"goshen_road","14",5.02,41,1617,"S","B",3.18100421538599e-05,7.95251053846497e-06,1.58416544590936,"48",2.27144212535636,1.09159241024428,1.25921850133275
"goshen_road","15",4.96,42,1824,"S","F",3.58821996837603e-05,8.97054992094008e-06,1.80857861309276,"48",2.16745988119847,2.19308130560663,0.327284964025943
"goshen_road","16",5.1,43,2746,"W","F",5.4020022111626e-05,1.35050055279065e-05,2.64804029958951,"48",2.83104034533147,2.15098921842365,0.170154312420102
"goshen_road","17",5.04,44,3684,"W","B",7.24726006770685e-05,1.81181501692671e-05,3.59487106533078,"48",2.78396605071841,1.64285216084127,0.987191707131001
"goshen_road","18",5.05,45,2164,"W","C",4.25707676072683e-05,1.06426919018171e-05,2.10746374293407,"48",3.54290031362024,3.45234727148029,0.831571367425436
"goshen_road","19",5,46,2523,"S","C",4.96331084441487e-05,1.24082771110372e-05,2.48165542220744,"48",2.67349560479697,0.357309536657741,1.07380387539613
"goshen_road","2",5.02,29,2235,"S","B",4.39674979677655e-05,1.09918744919414e-05,2.18961643265764,"48",2.27144212535636,1.09159241024428,0.149919863734494
"goshen_road","20",5.12,47,3951,"S","F",7.77250937228821e-05,1.94312734307205e-05,3.7951705919376,"48",2.16745988119847,2.19308130560663,1.4844052580977
"goshen_road","21",5.01,48,2954,"S","B",5.8111851900125e-05,1.45279629750312e-05,2.89979300898827,"48",2.27144212535636,1.09159241024428,1.15125550111016
"goshen_road","22",5.11,49,3455,"W","B",6.79676534579999e-05,1.69919133645e-05,3.32522766428571,"48",2.78396605071841,1.64285216084127,0.658929179957538
"goshen_road","23",5.02,50,1412,"W","F",2.77772291411566e-05,6.94430728528914e-06,1.38332814447991,"48",2.83104034533147,2.15098921842365,1.34608968603991
"goshen_road","24",4.99,51,3848,"W","C",7.56988510872312e-05,1.89247127718078e-05,3.79252760958072,"48",3.54290031362024,3.45234727148029,0.144613085724395
"goshen_road","3",5.06,30,1690,"S","F",3.32461170315542e-05,8.31152925788856e-06,1.64259471499774,"48",2.16745988119847,2.19308130560663,0.478655456009691
"goshen_road","4",4.95,31,2403,"W","C",4.72724374123224e-05,1.18181093530806e-05,2.38749683900618,"48",3.54290031362024,3.45234727148029,0.669343715308599
"goshen_road","5",5.08,32,2469,"W","B",4.85708064798269e-05,1.21427016199567e-05,2.39029559447967,"48",2.78396605071841,1.64285216084127,0.479252443551768
"goshen_road","6",5.02,33,3798,"W","F",7.47152381573035e-05,1.86788095393259e-05,3.72087839428803,"48",2.83104034533147,2.15098921842365,0.827375647757703
"goshen_road","7",5.1,34,1893,"W","B",3.72395855270604e-05,9.30989638176511e-06,1.82546987877747,"48",2.78396605071841,1.64285216084127,1.16686844353677
"goshen_road","8",5.04,35,6030,"W","C",0.000118623719349273,2.96559298373183e-05,5.88411306295999,"48",3.54290031362024,3.45234727148029,1.35630199700964
"goshen_road","9",5.06,36,3675,"W","F",7.22955503496815e-05,1.80738875874204e-05,3.57191454296846,"48",2.83104034533147,2.15098921842365,0.688868350702315
"goshen_road","off-site 1",4.99,52,2469,NA,NA,4.85708064798269e-05,1.21427016199567e-05,2.43340713826788,"48",2.87498600845101,0.852149903432512,1.03638777263114
"goshen_road","off-site 2",4.98,53,3325,NA,NA,6.5410259840188e-05,1.6352564960047e-05,3.28364758233876,"48",2.87498600845101,0.852149903432512,0.959130716888268
"goshen_road","off-site 3",5.04,54,2980,NA,NA,5.86233306236873e-05,1.46558326559218e-05,2.9079033047464,"48",2.87498600845101,0.852149903432512,0.0772570557428747
"jackson_mill","1",5.02,103,1837,"W","B",3.61379390455415e-05,9.03448476138537e-06,1.79969815963852,"48",2.26935170274777,1.01994709417496,0.920937067797925
"jackson_mill","10",4.99,112,2236,"W","F",4.39871702263641e-05,1.0996792556591e-05,2.20376604340501,"48",1.93553588670696,0.436378221290975,1.22934712875689
"jackson_mill","11",5.03,113,2248,"W","C",4.42232373295467e-05,1.10558093323867e-05,2.19797402234328,"48",1.89062010845857,0.632413736350286,0.972002650222211
"jackson_mill","12",5.02,114,3046,"W","B",5.99216996911918e-05,1.4980424922798e-05,2.98414839099561,"48",2.26935170274777,1.01994709417496,1.40163483445393
"jackson_mill","13",5.05,115,1851,"S","B",3.64133506659212e-05,9.10333766648031e-06,1.80264112207531,"48",1.93057442054597,0.342122994923223,0.74787898135508
"jackson_mill","14",5.12,116,1871,"S","F",3.68067958378923e-05,9.20169895947307e-06,1.79720682802208,"48",1.8528812724649,0.354912211296469,0.313736426478225
"jackson_mill","15",5.08,117,2630,"S","C",5.17380401141939e-05,1.29345100285485e-05,2.54616339144655,"48",2.32096947882139,0.660752728580787,0.681628400109225
"jackson_mill","16",5.04,118,2299,"W","B",4.52265225180729e-05,1.13066306295182e-05,2.24337909315838,"48",2.26935170274777,1.01994709417496,0.0509293270949567
"jackson_mill","17",5.08,119,1753,"W","F",3.44854693232631e-05,8.62136733081576e-06,1.69711955331019,"48",1.93553588670696,0.436378221290975,1.09270500572392
"jackson_mill","18",5.01,120,2155,"W","C",4.23937172798813e-05,1.05984293199703e-05,2.11545495408589,"48",1.89062010845857,0.632413736350286,0.711037198290038
"jackson_mill","19",5.07,121,1895,"W","F",3.72789300442576e-05,9.31973251106439e-06,1.83821154064386,"48",1.93553588670696,0.436378221290975,0.446055010606059
"jackson_mill","2",5.08,104,2069,"W","F",4.07019030404057e-05,1.01754757601014e-05,2.00304640946879,"48",1.93553588670696,0.436378221290975,0.309412887573084
"jackson_mill","20",4.98,122,2076,"W","B",4.08396088505956e-05,1.02099022126489e-05,2.05018116719857,"48",2.26935170274777,1.01994709417496,0.429768439561043
"jackson_mill","21",5.03,123,1745,"W","C",3.43280912544746e-05,8.58202281361866e-06,1.70616755737945,"48",1.89062010845857,0.632413736350286,0.583328730788194
"jackson_mill","22",5.06,124,1889,"S","C",3.71608964926662e-05,9.29022412316656e-06,1.83601267256256,"48",2.32096947882139,0.660752728580787,1.46789195195743
"jackson_mill","23",5.02,125,1871,"S","F",3.68067958378923e-05,9.20169895947307e-06,1.83300776085121,"48",1.8528812724649,0.354912211296469,0.111991140237737
"jackson_mill","24",4.99,126,2171,"S","B",4.27084734174581e-05,1.06771183543645e-05,2.13970307702696,"48",1.93057442054597,0.342122994923223,1.22253493383523
"jackson_mill","3",5.03,105,1578,"W","C",3.10428240685163e-05,7.76070601712908e-06,1.54288390002566,"48",1.89062010845857,0.632413736350286,1.09971111772405
"jackson_mill","4",5.03,106,1719,"S","F",3.38166125309123e-05,8.45415313272806e-06,1.68074614964773,"48",1.8528812724649,0.354912211296469,0.970015216937055
"jackson_mill","5",5.04,107,2050,"S","B",4.03281301270332e-05,1.00820325317583e-05,2.00040328011078,"48",1.93057442054597,0.342122994923223,0.408209097903362
"jackson_mill","6",4.98,108,2545,"S","C",5.00658981333169e-05,1.25164745333292e-05,2.5133482998653,"48",2.32096947882139,0.660752728580787,0.582302010185036
"jackson_mill","7",5.11,109,1849,"S","B",3.63740061487241e-05,9.09350153718103e-06,1.77955020297085,"48",1.93057442054597,0.342122994923223,0.882865050383519
"jackson_mill","8",5.01,110,2433,"S","C",4.7862605170279e-05,1.19656512925697e-05,2.38835355141113,"48",2.32096947882139,0.660752728580787,0.203961541663167
"jackson_mill","9",5.09,111,2174,"S","F",4.27674901932538e-05,1.06918725483134e-05,2.10056435133859,"48",1.8528812724649,0.354912211296469,1.39574278365302
"jackson_mill","off-site 1",5.01,127,2832,NA,NA,5.57118363511015e-05,1.39279590877754e-05,2.78003175404698,"48",2.37589564517433,0.804926513055783,1.00415653433607
"jackson_mill","off-site 2",4.98,128,2000,NA,NA,3.93445171971056e-05,9.8361292992764e-06,1.97512636531655,"48",2.37589564517433,0.804926513055783,0.995790978076549
"jackson_mill","off-site 3",5.06,129,2441,NA,NA,4.80199832390674e-05,1.20049958097668e-05,2.37252881615946,"48",2.37589564517433,0.804926513055783,0.00836555625951592
"reedsville","1",5.01,1,1215,"S","C",2.39017941972416e-05,5.97544854931041e-06,1.19270430125956,"48",1.90327522526084,1.1683232188676,1.21639442326585
"reedsville","10",5.02,10,1375,"W","B",2.70493555730101e-05,6.76233889325252e-06,1.34707946080728,"48",1.31193330029921,0.462818002774412,0.151878968827384
"reedsville","11",4.99,11,1283,"W","F",2.52395077819432e-05,6.30987694548581e-06,1.26450439789295,"48",1.35725279736323,0.21192045586497,0.875313325386417
"reedsville","12",5.05,12,1507,"W","C",2.96460937080191e-05,7.41152342700477e-06,1.46762840138708,"48",1.59556650466855,0.819425062731821,0.312263095431668
"reedsville","13",4.99,13,1433,"W","F",2.81903465717262e-05,7.04758664293154e-06,1.41234201261153,"48",1.35725279736323,0.21192045586497,0.519904650293863
"reedsville","14",5.03,14,1662,"W","B",3.26952937907947e-05,8.17382344769869e-06,1.62501460192817,"48",1.31193330029921,0.462818002774412,1.35293484588826
"reedsville","15",5,15,2238,"W","C",4.40265147435612e-05,1.10066286858903e-05,2.20132573717806,"48",1.59556650466855,0.819425062731821,1.47849818137125
"reedsville","16",4.99,16,2125,"S","C",4.18035495219247e-05,1.04508873804812e-05,2.09436620851326,"48",1.90327522526084,1.1683232188676,0.327120064321984
"reedsville","17",5.04,17,1869,"S","F",3.67674513206952e-05,9.1918628301738e-06,1.82378230757417,"48",1.59808411818428,0.562887685163395,0.801929746693131
"reedsville","18",5.05,18,1589,"S","B",3.12592189131004e-05,7.8148047282751e-06,1.54748608480695,"48",1.55028184092225,0.431711339084615,0.0129519698103081
"reedsville","19",5,19,1294,"W","F",2.54559026265273e-05,6.36397565663183e-06,1.27279513132637,"48",1.35725279736323,0.21192045586497,0.797069501310272
"reedsville","2",5.07,2,1368,"S","F",2.69116497628202e-05,6.72791244070506e-06,1.32700442617457,"48",1.59808411818428,0.562887685163395,0.96317506726418
"reedsville","20",5.04,20,1447,"W","C",2.84657581921059e-05,7.11643954802647e-06,1.41199197381478,"48",1.59556650466855,0.819425062731821,0.448056910150549
"reedsville","21",5.01,21,1179,"W","B",2.31935928876937e-05,5.79839822192344e-06,1.15736491455558,"48",1.31193330029921,0.462818002774412,0.667944569213208
"reedsville","22",5,22,1756,"S","B",3.45444860990587e-05,8.63612152476468e-06,1.72722430495294,"48",1.55028184092225,0.431711339084615,0.819725812186781
"reedsville","23",4.98,23,1881,"S","F",3.70035184238778e-05,9.25087960596945e-06,1.85760634658021,"48",1.59808411818428,0.562887685163395,0.922110165975984
"reedsville","24",5.01,24,2628,"S","C",5.16986955969968e-05,1.29246738992492e-05,2.57977522939106,"48",1.90327522526084,1.1683232188676,1.15806994709206
"reedsville","3",5.02,3,1714,"S","B",3.37182512379195e-05,8.42956280947987e-06,1.67919577878085,"48",1.55028184092225,0.431711339084615,0.59722284863747
"reedsville","4",4.98,4,1498,"W","F",2.94690433806321e-05,7.36726084515802e-06,1.47936964762209,"48",1.35725279736323,0.21192045586497,1.15247817640283
"reedsville","5",5.04,5,1146,"W","B",2.25444083539415e-05,5.63610208848538e-06,1.11827422390583,"48",1.31193330029921,0.462818002774412,0.836869245502437
"reedsville","6",5,6,1323,"W","C",2.60263981258854e-05,6.50659953147134e-06,1.30131990629427,"48",1.59556650466855,0.819425062731821,0.718178175789038
"reedsville","7",5,7,1268,"S","B",2.4944423902965e-05,6.23610597574124e-06,1.24722119514825,"48",1.55028184092225,0.431711339084615,1.40399669101394
"reedsville","8",5,8,1407,"S","F",2.76788678481638e-05,6.91971696204095e-06,1.38394339240819,"48",1.59808411818428,0.562887685163395,0.760864845404936
"reedsville","9",5.03,9,1786,"S","C",3.51346538570153e-05,8.78366346425383e-06,1.74625516187949,"48",1.90327522526084,1.1683232188676,0.268795588148193
"reedsville","off-site 1",5,25,1560,NA,NA,3.06887234137424e-05,7.67218085343559e-06,1.53443617068712,"48",1.9184465881818,0.784872697793957,0.978529176958315
"reedsville","off-site 2",5.06,26,1957,NA,NA,3.84986100773678e-05,9.62465251934196e-06,1.90210524097667,"48",1.9184465881818,0.784872697793957,0.0416407584339833
"reedsville","off-site 3",4.98,27,2348,NA,NA,4.6190463189402e-05,1.15476157973505e-05,2.31879835288162,"48",1.9184465881818,0.784872697793957,1.0201699353923
