Tag(M3),Date,Time,Plot No.,Rec No.,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux V,PAR,Tsoil,Tair,Msoil
M3,11/06/22,09:37:45,     1,   773,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:46,     1,   774,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:47,     1,   775,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:48,     1,   776,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:49,     1,   777,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:50,     1,   778,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:51,     1,   779,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:52,     1,   780,     0,  985.1, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:53,     1,   781,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:54,     1,   782,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:55,     1,   783,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:56,     1,   784,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:57,     1,   785,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:58,     1,   786,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:37:59,     1,   787,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:00,     1,   788,     0,  985.2, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:01,     1,   789,     0,  985.3, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:02,     1,   790,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:03,     1,   791,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:04,     1,   792,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:05,     1,   793,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:06,     1,   794,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:07,     1,   795,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:08,     1,   796,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:09,     1,   797,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:10,     1,   798,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:11,     1,   799,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:12,     1,   800,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:13,     1,   801,     0,  985.3, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:14,     1,   802,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:15,     1,   803,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:16,     1,   804,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:17,     1,   805,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:18,     1,   806,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:19,     1,   807,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:20,     1,   808,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:21,     1,   809,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:22,     1,   810,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:23,     1,   811,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:24,     1,   812,     0,  985.4, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:25,     1,   813,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:26,     1,   814,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:27,     1,   815,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:28,     1,   816,     0,  985.5, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:29,     1,   817,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:30,     1,   818,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:31,     1,   819,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:32,     1,   820,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:33,     1,   821,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:34,     1,   822,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:35,     1,   823,     0,  985.5, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:36,     1,   824,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:37,     1,   825,     0,  985.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:38,     1,   826,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:39,     1,   827,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:40,     1,   828,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:41,     1,   829,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:42,     1,   830,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:43,     1,   831,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:44,     1,   832,     0,  985.6, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:45,     1,   833,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:46,     1,   834,     0,  985.6, 301, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:47,     1,   835,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:48,     1,   836,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:49,     1,   837,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:50,     1,   838,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:51,     1,   839,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:52,     1,   840,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:53,     1,   841,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:54,     1,   842,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:55,     1,   843,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:56,     1,   844,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:57,     1,   845,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:58,     1,   846,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:38:59,     1,   847,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:00,     1,   848,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:01,     1,   849,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:02,     1,   850,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:03,     1,   851,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:04,     1,   852,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:05,     1,   853,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:06,     1,   854,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:07,     1,   855,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:08,     1,   856,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:09,     1,   857,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:10,     1,   858,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:11,     1,   859,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:12,     1,   860,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:13,     1,   861,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:14,     1,   862,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:15,     1,   863,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:16,     1,   864,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:17,     1,   865,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:18,     1,   866,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:19,     1,   867,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:20,     1,   868,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:21,     1,   869,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:22,     1,   870,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:23,     1,   871,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:24,     1,   872,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:25,     1,   873,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:26,     1,   874,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:27,     1,   875,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:28,     1,   876,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:29,     1,   877,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:30,     1,   878,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:31,     1,   879,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:32,     1,   880,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:33,     1,   881,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:34,     1,   882,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:35,     1,   883,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:36,     1,   884,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:37,     1,   885,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:38,     1,   886,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:39,     1,   887,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:40,     1,   888,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:41,     1,   889,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:42,     1,   890,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:43,     1,   891,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:45,     1,   892,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:46,     1,   893,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:47,     1,   894,     0,  985.7, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:48,     1,   895,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:49,     1,   896,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:50,     1,   897,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:51,     1,   898,     0,  985.7, 299, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:52,     1,   899,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:53,     1,   900,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:54,     1,   901,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:55,     1,   902,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:56,     1,   903,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:57,     1,   904,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:58,     1,   905,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:39:59,     1,   906,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:00,     1,   907,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:01,     1,   908,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:02,     1,   909,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:03,     1,   910,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:04,     1,   911,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:05,     1,   912,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:06,     1,   913,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:07,     1,   914,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:08,     1,   915,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:09,     1,   916,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:10,     1,   917,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:11,     1,   918,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:12,     1,   919,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:13,     1,   920,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:14,     1,   921,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:15,     1,   922,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:16,     1,   923,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:17,     1,   924,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:18,     1,   925,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:19,     1,   926,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:20,     1,   927,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:21,     1,   928,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:22,     1,   929,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:23,     1,   930,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:24,     1,   931,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:25,     1,   932,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:26,     1,   933,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:27,     1,   934,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:28,     1,   935,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:29,     1,   936,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:30,     1,   937,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:31,     1,   938,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:32,     1,   939,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:33,     1,   940,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:34,     1,   941,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:35,     1,   942,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:36,     1,   943,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:37,     1,   944,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:38,     1,   945,     0,  985.7, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:39,     1,   946,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:40,     1,   947,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:41,     1,   948,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:42,     1,   949,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:43,     1,   950,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:44,     1,   951,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:45,     1,   952,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:46,     1,   953,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:47,     1,   954,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:48,     1,   955,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:49,     1,   956,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:50,     1,   957,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:51,     1,   958,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:52,     1,   959,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,11/06/22,09:40:53,     1,   960,     0,  985.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
